"FileSize","IsLogFull","LastAccessTime","LastWriteTime","OldestRecordNumber","RecordCount","LogName","LogType","LogIsolation","IsEnabled","IsClassicLog","SecurityDescriptor","LogFilePath","MaximumSizeInBytes","LogMode","OwningProviderName","ProviderNames","ProviderLevel","ProviderKeywords","ProviderBufferSize","ProviderMinimumNumberOfBuffers","ProviderMaximumNumberOfBuffers","ProviderLatency","ProviderControlGuid"
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-NdisImPlatform/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-NdisImPlatform%4Operational.evtx","1052672","Circular","Microsoft-Windows-NdisImPlatformEventProvider","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-NDIS/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-NDIS%4Operational.evtx","1052672","Circular","Microsoft-Windows-NDIS","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 3:26:31 PM","3/25/2024 3:26:31 PM","474","2379","Microsoft-Windows-NCSI/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-NCSI%4Operational.evtx","1052672","Circular","Microsoft-Windows-NCSI","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-NcdAutoSetup/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-NcdAutoSetup%4Operational.evtx","1052672","Circular","Microsoft-Windows-NcdAutoSetup","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-Ncasvc/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Ncasvc%4Operational.evtx","1052672","Circular","Microsoft-Windows-Ncasvc","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","7/25/2023 9:09:09 AM","1","28","Microsoft-Windows-MUI/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-MUI%4Operational.evtx","1052672","Circular","Microsoft-Windows-MUI","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-MUI/Admin","Administrative","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-MUI%4Admin.evtx","1052672","Circular","Microsoft-Windows-MUI","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Mprddm/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Mprddm%4Operational.evtx","1052672","Circular","Microsoft-Windows-Mprddm","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-MosHost/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-MosHost%4Operational.evtx","1052672","Circular","Microsoft-Windows-MosHost","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/25/2024 1:12:26 PM","1","14","Microsoft-Windows-ModernDeployment-Diagnostics-Provider/ManagementService","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-ModernDeployment-Diagnostics-Provider%4ManagementService.evtx","1052672","Circular","Microsoft-Windows-ModernDeployment-Diagnostics-Provider","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-ModernDeployment-Diagnostics-Provider/Diagnostics","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-ModernDeployment-Diagnostics-Provider%4Diagnostics.evtx","1052672","Circular","Microsoft-Windows-ModernDeployment-Diagnostics-Provider","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/25/2024 1:12:26 PM","1","6","Microsoft-Windows-ModernDeployment-Diagnostics-Provider/Autopilot","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-ModernDeployment-Diagnostics-Provider%4Autopilot.evtx","1052672","Circular","Microsoft-Windows-ModernDeployment-Diagnostics-Provider","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-ModernDeployment-Diagnostics-Provider/Admin","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-ModernDeployment-Diagnostics-Provider%4Admin.evtx","1052672","Circular","Microsoft-Windows-ModernDeployment-Diagnostics-Provider","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-MemoryDiagnostics-Results/Debug","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-MemoryDiagnostics-Results%4Debug.evtx","1052672","Circular","Microsoft-Windows-MemoryDiagnostics-Results","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-MediaFoundation-Performance/SARStreamResource","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-MediaFoundation-Performance%4SARStreamResource.evtx","1052672","Circular","Microsoft-Windows-MediaFoundation-Performance","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-LSA/Operational","Operational","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-LSA%4Operational.evtx","1052672","Circular","LsaSrv","System.String[]",,,"64","0","16","1000",
"1052672","False","3/25/2024 3:30:57 PM","3/25/2024 3:30:13 PM","109282","427","Microsoft-Windows-LiveId/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0x1;;;SY)(A;;0x1;;;BA)(A;;0x1;;;LA)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-LiveId%4Operational.evtx","1052672","Circular","Microsoft-Windows-LiveId","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-LinkLayerDiscoveryProtocol/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-LinkLayerDiscoveryProtocol%4Operational.evtx","1052672","Circular","Microsoft-Windows-LinkLayerDiscoveryProtocol","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","7/24/2023 11:13:04 PM","0","0","Microsoft-Windows-LAPS/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-LAPS%4Operational.evtx","52428800","Circular","Microsoft-Windows-LAPS","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/25/2024 1:12:26 PM","1","148","Microsoft-Windows-LanguagePackSetup/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-LanguagePackSetup%4Operational.evtx","1052672","Circular","Microsoft-Windows-LanguagePackSetup","System.String[]",,,"64","0","16","1000",
"1052672","False","3/25/2024 3:24:59 PM","3/25/2024 3:24:59 PM","46454","1861","Microsoft-Windows-Known Folders API Service","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Known Folders API Service.evtx","1052672","Circular","Microsoft-Windows-KnownFolders","System.String[]",,,"64","0","64","1000",
"2166784","False","3/25/2024 1:12:26 PM","3/25/2024 12:28:22 PM","1","1062","Microsoft-Windows-Kernel-WHEA/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Operational.evtx","33554432","Circular","Microsoft-Windows-Kernel-WHEA","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Kernel-WHEA/Errors","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Errors.evtx","33554432","Circular","Microsoft-Windows-Kernel-WHEA","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Kernel-WDI/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-WDI%4Operational.evtx","1052672","Circular","Microsoft-Windows-Kernel-WDI","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Kernel-StoreMgr/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-StoreMgr%4Operational.evtx","1052672","Circular","Microsoft-Windows-Kernel-StoreMgr","System.String[]",,,"64","0","16","1000",
"1052672","False","3/25/2024 3:26:17 PM","3/25/2024 3:26:17 PM","1","1884","Microsoft-Windows-Kernel-ShimEngine/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-ShimEngine%4Operational.evtx","1052672","Circular","Microsoft-Windows-Kernel-ShimEngine","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Kernel-PRM/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-PRM%4Operational.evtx","1052672","Circular","Microsoft-Windows-Kernel-Prm","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Kernel-Power/Thermal-Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-Power%4Thermal-Operational.evtx","1052672","Circular","Microsoft-Windows-Kernel-Power","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/23/2024 7:01:24 PM","1","11","Microsoft-Windows-Kernel-PnP/Driver Watchdog","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-PnP%4Driver Watchdog.evtx","1052672","Circular","Microsoft-Windows-Kernel-PnP","System.String[]",,,"64","0","16","1000",
"2166784","False","3/25/2024 3:26:17 PM","3/25/2024 3:26:17 PM","1","3822","Microsoft-Windows-Kernel-PnP/Device Management","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-PnP%4Device Management.evtx","5242880","Circular","Microsoft-Windows-Kernel-PnP","System.String[]",,,"64","0","16","1000",
"1052672","False","3/25/2024 1:20:08 PM","3/25/2024 1:20:08 PM","1","1282","Microsoft-Windows-Kernel-PnP/Configuration","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-PnP%4Configuration.evtx","1052672","Circular","Microsoft-Windows-Kernel-PnP","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","2/2/2024 11:09:32 PM","1","81","Microsoft-Windows-Kernel-LiveDump/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-LiveDump%4Operational.evtx","1052672","Circular","Microsoft-Windows-Kernel-LiveDump","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Kernel-IO/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-IO%4Operational.evtx","1052672","Circular","Microsoft-Windows-Kernel-IO","System.String[]",,,"64","0","16","1000",
"1052672","False","3/25/2024 1:12:26 PM","3/25/2024 12:33:22 PM","2340","1987","Microsoft-Windows-Kernel-EventTracing/Admin","Administrative","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-EventTracing%4Admin.evtx","1052672","Circular","Microsoft-Windows-Kernel-EventTracing","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/25/2024 12:23:22 PM","1","95","Microsoft-Windows-Kernel-Dump/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-Dump%4Operational.evtx","1052672","Circular","Microsoft-Windows-Kernel-Dump","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Kernel-CPU-Starvation/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-CPU-Starvation%4Operational.evtx","1052672","Circular","Microsoft-Windows-Kernel-CPU-Starvation","System.String[]",,,"64","0","16","1000",
"1052672","False","3/25/2024 3:04:00 PM","3/25/2024 2:43:58 PM","8547","765","Microsoft-Windows-Kernel-Cache/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-Cache%4Operational.evtx","1052672","Circular","Microsoft-Windows-Kernel-Cache","System.String[]",,,"64","0","16","1000",
"1052672","False","3/25/2024 1:12:26 PM","3/25/2024 12:23:22 PM","1","268","Microsoft-Windows-Kernel-Boot/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-Boot%4Operational.evtx","1052672","Circular","Microsoft-Windows-Kernel-Boot","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Kernel-ApphelpCache/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kernel-ApphelpCache%4Operational.evtx","1052672","Circular","Microsoft-Windows-ApplicationExperience-Cache","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-Kerberos/Operational","Operational","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Kerberos%4Operational.evtx","1052672","Circular","Microsoft-Windows-Security-Kerberos","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-KdsSvc/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-KdsSvc%4Operational.evtx","1052672","Circular","Microsoft-Windows-KdsSvc","System.String[]",,,"64","0","16","1000",
